id,size,color,source,target
"аль-Хітабі, Мухаммед аль-Арабі: Сяйво: Оповідання, № 06",1,#D1605E,1980 - 1990,1980
"Альберті, Рафаель: [Поезії], № 09",1,#E59250,1980,"Ваттар, Ат-Тахір: Туз: Роман, № 02"
"Альберті, Рафаель: Куплети про мир, роззброєння і свободу: [Поезії], № 04",1,#F2A2A14,1980 - 1990,Algeria
"Альберті, Рафаель: Незабаром: [Вірші], № 08",1,#84B5B3,1980 - 1990,French
"Альберті, Рафаель: Ноктюрн, № 08",1,#84B5B4,1980 - 1990,1980
"Альберті, Рафаель: Тут і там: [Вірш], № 02",1,#D1605E,1980,"Грекі, Анна: Поезії, № 03"
"Альварес, Карлос: [Поезії], № 02",1,#E59250,1970 - 1980,Algeria
"Альда, Ян: Свобода: [Вірш], № 05",1,#F2A2A14,1970 - 1980,French
"Альенде, Ісабель: Курандеро, № 9/10",1,#84B5B9,1970 - 1980,1976
"Альенде, Ісабель: Листи зрадженого кохання: Новели, № 9/10",1,#D1605E,1976,"Джаут, Тагар: Туманного ранку: Оповідання, № 01"
"Альенде, Ісабель: Помста: Оповідання, № 01",1,#E59251,1970 - 1980,Algeria
"Амаду, Жоржі: Бандейра, Мануел, № 11",1,#F2A2A15,1970 - 1980,French
"Амаду, Жоржі: Велика пастка: Роман, № 02",1,#84B5B4,1970 - 1980,1972
"Амаду, Жоржі: Велика пастка: Роман, № 03",1,#84B5B3,1972,"Діб, Мохаммед: Поезії, № 10"
"Амаду, Жоржі: Велика пастка: Роман, № 04",1,#84B5B3,1970 - 1980,Algeria
"Амаду, Жоржі: Велика пастка: Роман, № 05",1,#D1605E,1970 - 1980,French
"Амаду, Жоржі: Велика пастка: Роман, № 06",1,#E59248,1970 - 1980,1976
"Амаду, Жоржі: Кітель, сюртук, нічна сорочка: Роман, № 08",1,#F2A2A12,1976,"Єллес, Мурад: Продавець жасмину: Оповідання, № 01"
"Амаду, Жоржі: Кітель, сюртук, нічна сорочка: Роман, № 09",1,#84B5B7,1970 - 1980,Algeria
"Амаду, Жоржі: Малий баїянець: Повість, № 07",1,#D1605E,1970 - 1980,French
"Амаду, Жоржі: Тереза Батіста прагне жити спокійно: Роман, № 05",1,#E59249,1970 - 1980,1972
"Амаду, Жоржі: Тереза Батіста прагне жити спокійно: Роман, № 06",1,#F2A2A13,1972,"Креа, Анрі: Весною року 1958... Паризькі квіти розцвітають по в’язницях: Вірш, № 10"
"Амаду, Жоржі: Тереза Батіста прагне жити спокійно: Роман, № 07",1,#84B5B4,1970 - 1980,Algeria
"Амері, Карл: Падіння міста Пассау: Фантаст. повість, № 12",1,#84B5B5,1970 - 1980,-
"Аміхай, Єгуда: Вірші, № 12",1,#D1605E,1970 - 1980,1970
"Амруш, Жан: Алжірська боротьба: Вірш, № 10",1,#E59249,1970,"Саадалла, Абу аль-Касим: Алжір говорить: «Ні!»: [Вірш], № 03"
"Ан, Чі Єн: Серце Весни: [Вірш], № 11",1,#F2A2A13,1950 - 1960,Algeria
"Анантагуана С: Джаміла: [Вірш], № 02",1,#84B5B8,1950 - 1960,Arabic
"Анастасов, Петр: Поезії, № 01",1,#D1605E,1950 - 1960,1959
"Анвар, Хайріл: [Поезії], № 09",1,#E59250,1959,"Салех Алжірський, Абу Абдаллаг: Поезії, № 06"
"Андай, Меліх Джевдет: [Поезії], № 10",1,#F2A2A14,1970 - 1980,Algeria
"Андерсен, Астрід Єртенес: [Поезії], № 06",1,#84B5B3,1970 - 1980,French
"Андерсен, Бенні: Таємничий лист: Оповідання, № 06",1,#84B5B4,1970 - 1980,1972
"Андерссон, Клас: Безробітні хмарами юрмляться, № 08",1,#D1605E,1972,"Сенак, Жан: Громадяни краси: Вірш, № 10"
"Андерссон, Клас: Будинки у Гельсінгфорсі...: [Вірші], № 08",1,#E59250,1970 - 1980,Algeria
"Анджеєвський, Єжи: Велика купа піску і мала: Оповідання, № 04",1,#F2A2A14,1970 - 1980,French
"Андо, Ітіро: Кохання: [Вірш], № 09",1,#84B5B9,1970 - 1980,1977
"Андраді, Кошта: Четверта пісня звинувачення: [Вірш], № 11",1,#D1605E,1977,"Фелах, Салах: Терниста дорога: Роман, № 07"
"Андраші, Лайош: А був би я...: [Вірш], № 10",1,#E59251,1950 - 1960,Algeria
"Андреев, Андрей: Поезії, № 01",1,#F2A2A15,1950 - 1960,Arabic
"Андреев, Веселин: Ленін: Етюд, № 11",1,#84B5B6,1950 - 1960,1959
"Андреєвський, Цане: [Поезії], № 08",1,#D1605E,1959,"Аль-Харфі, Салех ібн-Салех: Трагедія Табасси: [Вірш], № 06"
"Андрич, Іво: [Поезії], № 07",1,#E59248,1970 - 1980,Algeria
"Андрич, Іво: Ex ponto: [Вірші у прозі], № 01",1,#F2A2A12,1970 - 1980,French
"Андрієнко Ів: Випадок на березі морському: Оповідання, № 14",1,#84B5B7,1970 - 1980,1976
"Андрієнко Ів: Вороги: Оповідання, № 21",1,#D1605E,1976,"Шаїб, Мохаммед: Перепічка: Оповідання, № 01"
"Андрієнко Ів: Вороги: Оповідання, № 22",1,#E59249,1970 - 1980,Angola
"Андрієнко Ів: Попався: Оповідання, № 16",1,#F2A2A13,1970 - 1980,Portuguese
"Андрієнко Ів: Угода: Оповідання, № 36",1,#84B5B4,1970 - 1980,1974
"Андрієнко Ів: Хуга: Оповідання, № 12",1,#84B5B5,1974,"Андраді, Кошта: Четверта пісня звинувачення: [Вірш], № 11"
"Андріцой, Александр: [Поезії], № 04",1,#D1605E,1980 - 1990,Angola
"Андрушка, Петер: Високо над містом: Новела, № 01",1,#E59249,1980 - 1990,Portuguese
"Андрущенко, Марат: Квітчастий Крам-машзавод: [Вірш], № 18",1,#F2A2A13,1980 - 1990,1984
"Анищенко, Каллістрат: Кулина: Оповідання, № 08",1,#84B5B8,1984,"Бенудія: «М» прийде, товаришу: Оповідання, № 08"
"Анищенко, Каллістрат: Мед: Оповідання, № 22",1,#D1605E,1950 - 1960,Angola
"Анищенко, Каллістрат: На Кузькіній дачі: Оповідання, № 18",1,#E59250,1950 - 1960,Portuguese
"Аннеке: Aппo...: [Вірш], № 12",1,#F2A2A14,1950 - 1960,1959
"Анненський, Іннокентій: У блиманні: [Вірш], № 3/4",1,#84B5B3,1959,"Круш, Віріату да: Чорна мати: Вірш, № 01"
"Анока, Естер: [Поезії], № 04",1,#84B5B4,1970 - 1980,Angola
"Анонім: «Я є твоя, а ти є мій...»: [Вірш], № 12",1,#D1605E,1970 - 1980,Portuguese
"Анонім: Вессобрунська молитва, № 02",1,#E59250,1970 - 1980,1970
"Анонім: Друге мерзебурзьке заклинання, № 02",1,#F2A2A14,1970,"Нето(Нету), Агостинью [Агуштінью; Агостіньо; Агостіньйо]: Ми - надія народу: Вірш, № 03"
"Анонім: Зехель: [Вірш], № 03",1,#84B5B9,1970 - 1980,Angola
"Анонім: Кантілена про святу Евлалію: [Вірш], № 02",1,#D1605E,1970 - 1980,Portuguese
"Антеос, Петрос: В переддень великого свята: Лір. поема, № 05",1,#E59251,1970 - 1980,1972
"Антеос, Петрос: Молодіжне: Вірш, № 05",1,#F2A2A15,1972,"Нето(Нету), Агостинью [Агуштінью; Агостіньо; Агостіньйо]: Контракт: Поезії, № 05"
"Антіас, Тевкрос: Декларація, № 08",1,#84B5B6,1970 - 1980,Angola
"Антіас, Тевкрос: Тріо: [Вірші], № 08",1,#D1605E,1970 - 1980,Portuguese
"Антоненко-Давидович Б: Трагедія поліцая Кляйна: Оповідання, № 14/15",1,#E59248,1970 - 1980,1974
"Ань, Ті: Країна Леніна: Вірш, № 11",1,#F2A2A12,1974,"Нето(Нету), Агостинью [Агуштінью; Агостіньо; Агостіньйо]: Поезії, № 11"
"Ань, Тхо: Радість спільна - це і радість особиста: [Вірш], № 09",1,#84B5B7,1970 - 1980,Angola
"Апдайк, Джон: Кизилове дерево: Оповідання, № 12",1,#D1605E,1970 - 1980,Portuguese
"Аполлінер, Гійом: [Поезії], № 06",1,#E59249,1970 - 1980,1979
"Аполлінер, Гійом: [Поезії], № 07",1,#F2A2A13,1979,"Нето(Нету), Агостинью [Агуштінью; Агостіньо; Агостіньйо]: Поезії, № 06"
"Аполлінер, Гійом: [Поезії], № 08",1,#84B5B4,1960 - 1970,Angola
"Аполлінер, Гійом: [Поезії], № 12",1,#84B5B5,1960 - 1970,French
"Аполлінер, Гійом: Гаррі, я не винна!: Новела, № 8/9",1,#D1605E,1960 - 1970,1961
"Аполлінер, Гійом: Полювання на орла: Новела, № 12",1,#E59249,1961,"Нето(Нету), Агостинью [Агуштінью; Агостіньо; Агостіньйо]: Прощання: Вірш, № 10"
"Аполлінер, Гійом: Сонет, № 02",1,#F2A2A13,1980 - 1990,Angola
"Аппарао, Гурузада: Любов до батьківщини: Вірш, № 09",1,#84B5B8,1980 - 1990,Portuguese
"Аппельфельд, Аарон: Катерина: Повість, № 12",1,#D1605E,1980 - 1990,1985
"Априлов, Борис: Сходи велетів: Новела, № 04",1,#E59250,1985,"Пепетела: Майомбе: Роман, № 12"
"Арагон, Луї: [Поезії], № 04",1,#F2A2A14,1980 - 1990,Angola
"Арагон, Луї: [Поезії], № 05",1,#84B5B3,1980 - 1990,Portuguese
"Арагон, Луї: [Поезії], № 12",1,#84B5B4,1980 - 1990,1984
"Арагон, Луї: З «Незакінченого роману»: Уривок, № 04",1,#D1605E,1984,"Пепетела: Муана Пуо: Оповідання, № 08"
"Арагон, Луї: Москва вночі: [Вірші], № 12",1,#E59250,1980 - 1990,Angola
"Арагон, Луї: На землі одній: [Вірш], № 12",1,#F2A2A14,1980 - 1990,Portuguese
"Арагон, Луї: Париж, № 12",1,#84B5B9,1980 - 1990,1981
"Арагон, Луї: Свічадо: [Вірш], № 03",1,#D1605E,1981,"Роша, Жофре: Оповідання передмість: Хлоп’ята, № 02"
"Аранго, Анхель: Веселка над самотністю: Оповідання, № 06",1,#E59251,1980 - 1990,Angola
"Арань, Янош: Балінт Терек: Балада, № 03",1,#F2A2A15,1980 - 1990,Portuguese
"Арбо, Себастьян Хуан: Сервантес: Роман, № 05",1,#84B5B2,1980 - 1990,1981
"Арбо, Себастьян Хуан: Сервантес: Роман, № 06",1,#84B5B3,1981,"Роша, Жофре: Лихо старої Тутурі, № 02"
"Арбо, Себастьян Хуан: Сервантес: Роман, № 07",1,#D1605E,1980 - 1990,Angola
"Аргезі, Тудор: [Поезії], № 07",1,#E59251,1980 - 1990,Portuguese
"Аргезі, Тудор: [Поезії], № 08",1,#84B5B7,1980 - 1990,1981
"Аргезі, Тудор: Поема: [Вірш], № 03",1,#D1605E,1981,"Роша, Жофре: Історія Ве-нансіо Жоао та його шуляка Лукаса Ма-нуеля, № 02"
"Ардеріу, Клемантис: На чужині: [Вірш], № 11",1,#E59249,1980 - 1990,Angola
"Ареналь, Умберто: Свинцеве сонце: (Повість семи днів), № 01",1,#F2A2A13,1980 - 1990,Portuguese
"Арендт, Еріх: [Поезії], № 10",1,#84B5B8,1980 - 1990,1981
"Арендт, Еріх: Венера Архипенка: [Вірш], № 05",1,#D1605E,1981,"Роша, Жофре: Шляхи свободи, № 02"
"Арендт, Еріх: Емпедоклова гавань: [Вірш], № 04",1,#E59250,1970 - 1980,Angola
"Арендт, Еріх: Ніч на Кікладах: [Вірш], № 10",1,#F2A2A14,1970 - 1980,Portuguese
"Арівара, Мото-ката: «За календарем...»: [Поезія], № 07",1,#84B5B6,1970 - 1980,1979
"Арівара, Наріхіра: [Поезії*], № 07",1,#84B5B7,1979,"Руй Монтейро, Мануел: Годинник: Оповідання, № 07"
"Аріосто, Лодовіко: З поеми «Шалений Роланд», № 11/12",1,#D1605E,1970 - 1980,Angola
"Аркаш, Йон: [Поезії], № 12",1,#E59250,1970 - 1980,Portuguese
"Арконада, Сесар Муньос: Іспанія чудова, але...: П’єса, № 04",1,#F2A2A14,1970 - 1980,1974
"Армандо Еппле, Хуан: Футбольні новини: [Вірш], № 06",1,#84B5B9,1974,"Сантуш, Арнадду: Повернення: Вірш, № 11"
"Армандо Фернандес, Пабло: «Ні, не видіння ти, не покаянний...»: [Вірш], № 09",1,#D1605E,1970 - 1980,Argentina
"Армандо Фернандес, Пабло: Від людини до смерті: Уривок з вірша, № 01",1,#E59251,1970 - 1980,Spanish
"Армстронг, Дж: Кам’яна діва: Оповідання, № 10",1,#F2A2A15,1970 - 1980,1976
"Арнасон, Девід: Оповідки з «Бару циркачів», № 03",1,#84B5B5,1976,"Абалос, Хорхе: Цинік: Новела, № 02"
"Арнольд з Вілланови: Салернський кодекс здоров’я, № 01",1,#84B5B6,1990 - 2000,Argentina
"Аррієта, Рафаель Альберто: Про камені: Вірш, № 8/9",1,#D1605E,1990 - 2000,Spanish
"Арсен, Поль: Осли на тому світі: Сатир, оповід, № 07",1,#E59251,1990 - 2000,1997
"Арсовський, Томе: Велика синя брошка: Новели, № 01",1,#F2A2A15,1997,"Аррієта, Рафаель Альберто: Про камені: Вірш, № 8/9"
"Арсовський, Томе: Лак для манікюру: Новела, № 07",1,#84B5B10,1990 - 2000,Argentina
"Арсовський, Томе: Пригода з паном Корхнером, № 01",1,#D1605E,1990 - 2000,Spanish
"Артманн, Ганс Карл: Поезії, № 02",1,#E59252,1990 - 2000,1997
"Артур, Роберт: Жартівник: Оповідання, № 09",1,#F2A2A16,1997,"Банчс, Енріке: Пісенька, № 8/9"
"Артур, Роберт: Поштою - до раю: Оповідання, № 1/2",1,#84B5B4,1970 - 1980,Argentina
"Архенсола, Бартоломе Леонардо де: «Всі бачили невтішну Хлою...»: Епіграма, № 01",1,#84B5B3,1970 - 1980,Spanish
"Ас-Сібаї (Ес-Сібаї), Юсуф: Життя - це мить: Роман, № 04",1,#84B5B3,1970 - 1980,1976
"Ас-Сібаї (Ес-Сібаї), Юсуф: Не вбивай мурашки: Оповідання, № 08",1,#D1605E,1976,"Боргес(Борхес), Хорхе Луїс: Безсмертний: Новела, № 02"
"Асимакопулос, Костас: Дерево, що танцює: Роман, № 02",1,#E59249,1990 - 2000,Argentina
"Асимакопулос, Костас: Дерево, що танцює: Роман, № 03",1,#F2A2A13,1990 - 2000,Spanish
"Асіс Фернандес, Франсіско де: [Поезії], № 02",1,#84B5B8,1990 - 2000,2000
"Асник, Адам: Із циклу «Над глибинами»: [Поезії], № 09",1,#D1605E,2000,"Боргес(Борхес), Хорхе Луїс: Дім Астеріона: Оповідання, № 1/2"
